ticker,company_name,sector,industry,company_size,source,metadata_source,metadata_source_url,metadata_as_of,business_description,flagship_products,revenue_segments,primary_customers,geographic_exposure,competitive_position,key_static_risks,exchange,currency,country,website,founded_year,headquarters,ipo_year,market_cap
LUNR,"Intuitive Machines, Inc.",Industrials,Industrial Machinery/Components,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/lunr,2026-06-17,"Intuitive Machines is a leading space infrastructure company that builds spacecraft, connects networks, and operates infrastructure-as-a-service for commercial, civil, and national security customers. With a proven track record across the space domain, the Company, through organic growth and portfolio expansion, has built over 300 spacecraft, delivered over 260 kilograms of payload to the lunar surface, and provided precision navigation expertise that has guided spacecraft across our solar system. These capabilities form an integrated Built-Connect-Operate infrastructure service company, enabling customers to achieve mission and campaign outcomes through a single prime solution. Intuitive Machines' technology has been demonstrated across the space domain and is engineered to support the next century of opportunity in space.",,,,North America,,,,USD,United States,https://www.intuitivemachines.com,,"13467 COLUMBIA SHUTTLE STREET, HOUSTON, Texas, 77059, United States",2021,5069609369.00
RDW,Redwire Corporation,Industrials,Military/Government/Technical,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/rdw,2026-06-17,"Redwire Corporation (NYSE:RDW) is an integrated aerospace and defence company focused on advanced technologies. We are building the future of aerospace infrastructure, autonomous systems, and multi-domain operations leveraging digital engineering and AI automation. Redwire's approximately 1,400 employees located throughout Europe and North America are committed to delivering innovative space and airborne platforms transforming the future of multi-domain operations.",,,,North America,,,,USD,United States,https://www.rdw.com,,"8226 PHILIPS HIGHWAY,SUITE 101, JACKSONVILLE, Florida, 32256, United States",2021,3224142158.00
ASTS,"AST SpaceMobile, Inc.",Consumer Discretionary,Telecommunications Equipment,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/asts,2026-06-17,"AST SpaceMobile is building the first and only global cellular broadband network in space to operate directly with standard, unmodified mobile devices based on our extensive IP and patent portfolio, and designed for both commercial and government applications. Our engineers and space scientists are on a mission to enable 4G and 5G space-based cellular broadband to every device, everywhere, for today's nearly 6 billion mobile subscribers globally.",,,,North America,,,,USD,United States,https://www.ast-science.com,,"2901 ENTERPRISE LANE,MIDLAND INTL. AIR & SPACE PORT, MIDLAND, Texas, 79706, United States",2019,31923246047.00
BKSY,BlackSky Technology Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/bksy,2026-06-17,"BlackSky is a real-time, space-based intelligence company that delivers on-demand, high frequency imagery, analytics, and high-frequency monitoring of the most critical and strategic locations, economic assets and events in the world. BlackSky owns and operates one of the industry's most advanced, purpose-built commercial, real-time intelligence systems that combines the power of the BlackSky Spectra® tasking and analytics software platform and our proprietary low Earth orbit satellite constellation. With BlackSky, customers can see, understand and anticipate changes for a decisive strategic advantage at the tactical edge, and act not just fast, but first. BlackSky is trusted by some of the most demanding U.S. and international government agencies, commercial businesses, and organizations around the world. BlackSky is headquartered in Herndon, VA, and is publicly traded on the New York Stock Exchange as BKSY. To learn more, visit www.blacksky.",,,,North America,,,,USD,United States,https://www.blacksky.com,,"2411 DULLES CORNER PARK,SUITE 300, HERNDON, Virginia, 20171, United States",2019,1067626678.00
MNTS,Momentus Inc.,Industrials,Military/Government/Technical,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/mnts,2026-06-17,"Momentus is a U.S. commercial space company offering satellites, satellite components, and in-space transportation and infrastructure services. The Company offers satellites to support government and commercial customers for missions like communications, missile tracking, and cutting-edge science missions. Momentus offers services such as hosted payloads, support for in-space assembly, on-orbit servicing and refueling, and transportation of satellites to specific orbits.",,,,North America,,,,USD,United States,https://www.momentus.space,,"1762 AUTOMATION PARKWAY, SAN JOSE, California, 95131, United States",2019,150965178.00
ASTR,,,,startup,growth,,,,,,,,,,,,,,,,,,
VORB,,,,startup,growth,,,,,,,,,,,,,,,,,,
SPIR,"Spire Global, Inc.",Consumer Discretionary,Telecommunications Equipment,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/spir,2026-06-17,"Spire (NYSE: SPIR) is a global provider of space-based data, analytics and space services, offering unique datasets and powerful insights about Earth so that organizations can make decisions with confidence in a rapidly changing world. Spire builds, owns, and operates a fully deployed satellite constellation that observes the Earth in real time using radio frequency technology. The data acquired by Spire's satellites provides global weather intelligence, ship and plane movements, and spoofing and jamming detection to better predict how their patterns impact economies, global security, business operations and the environment. Spire also offers Space as a Service solutions that empower customers to leverage its established infrastructure to put their business in space. Spire has offices across the U.S., Canada, UK, Luxembourg and Germany. To learn more, visit spire.com .",,,,North America,,,,USD,United States,https://www.spire.com,,"8000 TOWERS CRESCENT DRIVE,SUITE 1100, VIENNA, Virginia, 22182, United States",2020,689753689.00
IRDM,Iridium Communications Inc,Telecommunications,Telecommunications Equipment,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/irdm,2026-06-17,"Iridium Communications Inc. (Nasdaq: IRDM) operates the world's only truly global mobile satellite network, delivering reliable voice, data, and positioning, navigation, and timing (PNT) services anywhere on Earth. Iridium supports safety- and mission-critical operations for diverse markets such as aviation, maritime, government, emergency services, critical infrastructure, autonomous systems, and remote monitoring applications, where connectivity is essential. Headquartered in McLean, Virginia, Iridium provides its products and services through an ecosystem of 500-plus partner companies around the world.",,,,North America,,,,USD,United States,https://www.iridium.com,,"1676 INTERNATIONAL DRIVE,SUITE 1100, MCLEAN, Virginia, 22102, United States",,4593870477.00
KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,Military/Government/Technical,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/ktos,2026-06-17,"Kratos Defense & Security Solutions, Inc. (NASDAQ: KTOS) is a technology, products, system and software company addressing the defense, national security, and commercial markets. Kratos makes true internally funded research, development, capital and other investments, to rapidly develop, produce and field solutions that address our customers' mission critical needs and requirements. At Kratos, affordability is a technology, and we seek to utilize proven, leading-edge approaches and technology, not unproven bleeding edge approaches or technology, with Kratos' approach designed to reduce cost, schedule and risk, enabling us to be first to market with cost effective solutions.",,,,North America,,,,USD,United States,https://www.kratosdefense.com,,"1 CHISHOLM TRAIL,SUITE 300, ROUND ROCK, Texas, 78681, United States",,10564875899.00
RCAT,"Red Cat Holdings, Inc.",Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/rcat,2026-06-17,"Red Cat (Nasdaq: RCAT) is a U.S. -based provider of advanced all-domain drone and robotic solutions for defense and national security. Through its wholly owned subsidiaries, Teal Drones and FlightWave Aerospace, Red Cat develops American-made hardware and software that support military, government, and public safety operations across air, land, and sea. Its Family of Systems, led by Black Widow, delivers unmatched tactical capabilities in small, unmanned aircraft systems (sUAS). Expanding into the maritime domain through Blue Ops, Inc., Red Cat is also innovating in uncrewed surface vessels (USVs), delivering integrated platforms designed to enhance safety and multi-domain mission effectiveness.",,,,North America,,,,USD,United States,https://www.redcat.red,,"2800 S WEST TEMPLE,SUITE 5, SOUTH SALT LAKE, Utah, 84115, United States",,1337891735.00
AVAV,"AeroVironment, Inc.",Industrials,Aerospace,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/avav,2026-06-17,"AeroVironment ('AV') (NASDAQ: AVAV) is a defense technology leader delivering integrated capabilities across air, land, sea, space, and cyber. The Company develops and deploys autonomous systems, loitering munitions, counter-UAS technologies, space-based platforms, directed energy systems, and cyber and electronic warfare capabilities-built to meet the mission needs of today's warfighter and tomorrow's conflicts. At the core of these technologies lies AV_Halo, a modular, mission-ready suite of AI-powered software tools that empowers warfighters and enables full-battlefield dominance: detect, decide, deliver. With a national manufacturing footprint and a deep innovation pipeline, AV delivers proven systems and future-defining capabilities at speed, scale, and operational relevance.",,,,North America,,,,USD,United States,https://www.avinc.com,,"241 18TH STREET SOUTH,SUITE 650, ARLINGTON, Virginia, 22202, United States",2007,8324495973.00
JOBY,"Joby Aviation, Inc.",Industrials,Aerospace,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/joby,2026-06-17,"Joby Aviation, Inc. (NYSE:JOBY) is a California -based transportation company developing an all-electric, vertical take-off and landing air taxi. Joby intends to both operate its fast, quiet, and convenient air taxi service in cities around the world and sell its aircraft to other operators and partners.",,,,North America,,,,USD,United States,https://www.jobyaviation.com,,"333 ENCINAL STREET, SANTA CRUZ, California, 95060, United States",2020,9187224238.00
ACHR,Archer Aviation Inc.,Industrials,Aerospace,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/achr,2026-06-17,Archer builds the aircraft and core technologies that will define the next era of flight for aerospace and defense.,,,,North America,,,,USD,United States,https://www.archer.com,,"190 WEST TASMAN DRIVE, SAN JOSE, California, 95134, United States",2020,4132213169.00
LILM,,,,startup,growth,,,,,,,,,,,,,,,,,,
EVTL,Vertical Aerospace Ltd. Ordinary Shares,Industrials,Aerospace,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/evtl,2026-06-17,"Vertical Aerospace is a global aerospace and technology company pioneering electric aviation. Vertical is creating a safer, cleaner, and quieter way to travel. Valo is a piloted, four-passenger, Electric Vertical Take-Off and Landing (eVTOL) aircraft, with zero operating emissions. Vertical is also developing a hybrid-electric variant, offering increased range and mission flexibility to meet the evolving needs of the advanced air mobility market. Vertical combines partnerships with leading aerospace companies, including Honeywell, Syensqo and Aciturri, with its own proprietary battery and propeller technology to develop the world's most advanced and safest eVTOL. Vertical has c.1,500 pre-orders of Valo, with customers across four continents, including American Airlines, Avolon, Bristow, GOL and Japan Airlines. Certain customer obligations are expected to be fulfilled via third-party agreements.",,,,,,,,USD,,,,"UNIT 1 CAMWAL COURT,CHAPEL STREET, BRISTOL, BS2 0UW, United States",2021,271208649.00
BLDE,,,,startup,growth,,,,,,,,,,,,,,,,,,
EHANG,,,,startup,growth,,,,,,,,,,,,,,,,,,
UAM,,,,startup,growth,,,,,,,,,,,,,,,,,,
HUBS,"HubSpot, Inc.",Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/hubs,2026-06-17,"HubSpot (NYSE: HUBS) is the agentic customer platform that helps businesses connect and grow better. HubSpot delivers seamless connection for customer-facing teams with a unified platform that includes AI-powered engagement hubs, a Smart CRM, and a connected ecosystem with over 2,000 App Marketplace integrations, a community network, and educational content.",,,,North America,,,,USD,United States,https://www.hubspot.com,,"TWO CANAL PARK, CAMBRIDGE, Massachusetts, 02141, United States",2014,9365163759.00
ZI,,,,startup,growth,,,,,,,,,,,,,,,,,,
BRZE,"Braze, Inc.",Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/brze,2026-06-17,"Braze is the leading customer engagement platform that empowers brands to Be Absolutely Engaging. Braze helps brands deliver great customer experiences that drive value both for consumers and for their businesses. Built on a foundation of composable intelligence, BrazeAI allows marketers to combine and activate AI agents, models, and features at every touchpoint throughout the Braze Customer Engagement Platform for smarter, faster, and more meaningful customer engagement. From cross-channel messaging and journey orchestration to Al-powered decisioning and optimization, Braze enables companies to turn action into interaction through autonomous, 1:1 personalized experiences. The company has been consistently recognized as a Leader in marketing technology by industry analysts, and was named a G2 'Best of Marketing and Digital Advertising Software Product' in 2026.",,,,North America,,,,USD,United States,https://www.braze.com,,"63 MADISON BUILDING,28 EAST 28TH STREET,FLOOR 12, NEW YORK, New York, 10016, United States",2021,2596240143.00
CWAN,"Clearwater Analytics Holdings, Inc.",Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/cwan,2026-06-17,"Clearwater Analytics (NYSE: CWAN) is transforming investment management with the industry's most comprehensive cloud-native platform for institutional investors across global public and private markets. While legacy systems create risk, inefficiency, and data fragmentation, CWAN's single-instance, multi-tenant architecture delivers real-time data and AI-driven insights throughout the investment lifecycle. The platform eliminates information silos by integrating portfolio management, trading, investment accounting, reconciliation, regulatory reporting, performance, compliance, and risk analytics in one unified system. Serving leading insurers, asset managers, hedge funds, banks, corporations, and governments, CWAN supports over $10 trillion in assets globally. Learn more at www.cwan.com.",,,,North America,,,,USD,United States,https://www.clearwateranalytics.com,,"777 W. MAIN STREET,SUITE 900, BOISE, Idaho, 83702, United States",2021,7238341057.00
ALKT,"Alkami Technology, Inc.",Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/alkt,2026-06-17,"Alkami provides a digital sales and service platform for U.S. banks and credit unions. Our unified Platform integrates onboarding, digital banking, and data and marketing-each solution can stand alone, but together they deliver more-to help institutions onboard, engage, and grow relationships. As the future shifts toward Anticipatory Banking, we help data-informed bankers meet the moment with technology that drives action.",,,,North America,,,,USD,United States,https://www.alkami.com,,"5601 GRANITE PARKWAY,SUITE 120, PLANO, Texas, 75024, United States",2021,1664148156.00
INTA,"Intapp, Inc.",Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/inta,2026-06-17,"Intapp (NASDAQ: INTA) is the governed AI platform for professional firms in highly regulated industries. Intapp's vertically tailored agentic solutions are built for the specialized workflows, complex relationship networks, and professional compliance requirements of accounting, consulting, investment banking, law, private capital, and real assets firms. By applying Firm AI to core processes and data, Intapp helps partners, dealmakers, and advisors drive firm growth, manage compliance, and improve profitability. Learn why the world's top firms trust Intapp's industry-specific enterprise solutions at intapp.com.",,,,North America,,,,USD,United States,https://www.intapp.com,,"3101 PARK BLVD, PALO ALTO, California, 94306, United States",2021,1779352229.00
SEMR,,,,startup,growth,,,,,,,,,,,,,,,,,,
BIGC,,,,startup,growth,,,,,,,,,,,,,,,,,,
VTEX,VTEX,Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/vtex,2026-06-17,"VTEX (NYSE: VTEX ) is the AI-native commerce suite designed for CIOs and CEOs, focused on driving operational efficiency. Evolving from software into a connected platform, VTEX unifies a multi-product ecosystem-comprising a Commerce platform (VTEX Commerce Platform), an Ads platform (VTEX Ads Platform), and an AI conversational platform (VTEX CX Platform)-to deliver solutions such as B2C Omnichannel, B2B commerce, agent-assisted customer service, WhatsApp Store, distributed OMS, marketplace enablement, and advertising solutions. This architecture enables brands and retailers to eliminate friction, orchestrate operations, and accelerate profitable growth. Trusted by approximately 2,200 customers-including Carrefour, Colgate, OBI, Stanley Black & Decker, KitchenAid, Whirlpool, and Electrolux-across 44 countries, VTEX brings the best of Brazilian engineering to the global market.",,,,Europe,,,,USD,United Kingdom,https://www.vtex.com,,"HARBOUR PLACE,103 SOUTH CHURCH STREET, GRAND CAYMAN, KY1-1002, United Kingdom",2021,691020071.00
MNDY,monday.com Ltd.,Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/mndy,2026-06-17,"monday.com is the AI work platform that not only helps manage and orchestrate work, but also does the work for you. Over 250,000 customers worldwide use monday.com to bring people, workflows, and AI agents together on one flexible platform, where AI doesn't just assist, it executes. From work management and CRM to service and dev, every monday.com product runs on the same AI layer, automating tasks, running workflows, and helping teams deliver exponentially more with less effort.",,,,Middle East,,,,USD,Israel,https://www.monday.com,,"6 YITZHAK SADEH STREET, TEL AVIV, 6777506, Israel",2021,3510742089.00
FRSH,Freshworks Inc.,Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/frsh,2026-06-17,"Freshworks Inc. provides service software that delivers exceptional employee and customer experiences. Its enterprise-grade solutions are powerful yet intuitive, and quick to deliver value. With a people-first approach to AI, Freshworks helps teams be more effective and organizations more productive. Companies including Bridgestone, New Balance, S&P Global, and Sony Music trust Freshworks to improve service efficiency and fuel long-term loyalty.",,,,North America,,,,USD,United States,https://www.freshworks.com,,"2950 S. DELAWARE STREET,SUITE 201, SAN MATEO, California, 94403, United States",2021,2626124587.00
DOCN,"DigitalOcean Holdings, Inc.",Technology,"Computer Software: Programming, Data Processing",startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/docn,2026-06-17,"DigitalOcean is the AI-Native Cloud purpose-built for the inference and agentic era. Its five-layer integrated platform - spanning GPU and CPU infrastructure, core cloud, inference, data, and managed agent orchestration - is open throughout with no vendor lock-in, giving builders everything they need to start fast, scale production AI workloads, and improve unit economics. More than 650,000 customers and millions of developers globally trust DigitalOcean to build, ship, and scale their applications. Learn more at digitalocean.com.",,,,North America,,,,USD,United States,https://www.digitalocean.com,,"105 EDGEVIEW DRIVE,SUITE 425, BROOMFIELD, Colorado, 80021, United States",2021,18178153047.00
SUMO,,,,startup,growth,,,,,,,,,,,,,,,,,,
CLDR,,,,startup,growth,,,,,,,,,,,,,,,,,,
AYX,,,,startup,growth,,,,,,,,,,,,,,,,,,
FIVN,"Five9, Inc.",Technology,EDP Services,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/fivn,2026-06-17,"Five9 empowers organizations to create hyper-personalized and effortless AI-driven customer experiences that deliver better business outcomes. Powered by Five9 Genius AI, the Five9 Intelligent CX Platform is trusted by 3,000+ customers and 1,400+ partners globally. The New CX starts here, and it's at the heart of every winning experience.",,,,North America,,,,USD,United States,https://www.five9.com,,"3001 BISHOP DRIVE,SUITE 350, SAN RAMON, California, 94583, United States",2014,1583726092.00
BAND,Bandwidth Inc.,Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/band,2026-06-17,"Bandwidth Inc. (NASDAQ: BAND) is a global cloud communications company that helps enterprises deliver exceptional experiences through voice calling, text messaging and emergency services. Our solutions and our Communications Cloud, covering 65+ countries and over 90 percent of global GDP, are trusted by all the leaders in unified communications and cloud contact centers-including Amazon Web Services (AWS), Cisco, Google, Microsoft, RingCentral, Zoom, Genesys and Five9-as well as Global 2000 enterprises and SaaS builders like Docusign, Uber and Yosi Health. As a founder of the cloud communications revolution, we are the first and only global Communications Platform-as-a-Service (CPaaS) to offer a unique combination of composable APIs, AI capabilities, owner-operated network and broad regulatory experience. Our award-winning support teams help businesses around the world transform their communications every day.",,,,North America,,,,USD,United States,https://www.bandwidth.com,,"2230 BANDMATE WAY, RALEIGH, North Carolina, 27607, United States",2017,1657856156.00
LPSN,"LivePerson, Inc.",Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/lpsn,2026-06-17,"LivePerson (NASDAQ: LPSN) is an enterprise leader in predictable conversational AI. The world's leading brands use our award-winning Conversational Cloud and Syntrix platforms to connect with millions of customers. We power nearly a billion messages every month, providing uniquely rich data analytics, agent training, and AI evaluation tools to unlock the power of conversational AI for better business outcomes.",,,,North America,,,,USD,United States,https://www.liveperson.com,,"530 7TH AVE,FLOOR M1, NEW YORK, New York, 10018, United States",2000,23743253.00
RNG,"RingCentral, Inc.",Technology,EDP Services,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/rng,2026-06-17,"RingCentral is a global leader in AI-powered customer engagement, delivering an integrated platform for business phone, SMS, contact center, workforce engagement management, video collaboration, and messaging. Powered by advanced AI capabilities, RingCentral delivers intelligence at every phase of the conversation journey - before, during, and after each human interaction. With RingCentral, businesses can work smarter, respond faster, and connect more meaningfully with their customers. Visit ringcentral.com to learn more.",,,,North America,,,,USD,United States,https://www.ringcentral.com,,"20 DAVIS DRIVE, BELMONT, California, 94002, United States",2013,3190819882.00
ZM,"Zoom Communications, Inc.",Technology,"Computer Software: Programming, Data Processing",startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/zm,2026-06-17,"Zoom (NASDAQ:ZM) is a system of action for modern work, turning live collaboration into completed results. From entrepreneurs to global enterprises, customers choose Zoom to seamlessly collaborate, communicate, and drive outcomes across meetings, phone, contact center, and more - all with the built-in assistance of Zoom AI Companion. Founded in 2011, Zoom is headquartered in San Jose, CA. For more information, visit zoom.com.",,,,North America,,,,USD,United States,https://www.zoom.com,,"55 ALMADEN BOULEVARD,6TH FLOOR, SAN JOSE, California, 95113, United States",2019,26997890311.00
TWLO,Twilio Inc.,Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/twlo,2026-06-17,"Twilio (NYSE: TWLO) is the infrastructure for customer engagement in the AI era. By combining global communications, memory, and AI orchestration with identity, governance, and observability, Twilio enables businesses to deliver continuous, contextual, personal, and secure conversations across every channel and participant - human or AI. Across 180+ countries, hundreds of thousands of the most innovative companies - from the Fortune 500 to startups - and millions of developers, rely on Twilio's global platform across messaging, voice, email, and beyond, to power trusted customer experiences that drive real results.",,,,North America,,,,USD,United States,https://www.twilio.com,,"101 SPEAR STREET,FIFTH FLOOR, SAN FRANCISCO, California, 94105, United States",2016,29243787345.00
CRDO,Credo Technology Group Holding Ltd,Technology,Semiconductors,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/crdo,2026-06-17,"Credos mission is to transform connectivity at scale through fast, reliable, and energy-efficient system solutions. Our high-speed copper and optical interconnect products deliver industry-leading power and performance at up to 1.6T to meet the ever-expanding data infrastructure demands of AI. Our product portfolio includes ZeroFlap (ZF) Active Electrical Cables (AECs) and ZF optical transceivers, OmniConnect memory solutions, and a suite of retimers and DSPs for optical and copper Ethernet and PCIe, all leveraging the PILOT diagnostic and analytics software platform. Credo innovations enable our customers to connect the systems that connect the world.",,,,North America,,,,USD,United States,https://www.credosemi.com,,"PO BOX 309,UGLAND HOUSE, GRAND CAYMAN, KY1-1104, Cayman Islands",2022,44116736649.00
ASAN,"Asana, Inc.",Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/asan,2026-06-17,"Asana is the operating system for human-agent teams. Built on the Enterprise Work Graph® and 18 years of multiplayer architecture, Asana is where an organization's humans and agents run critical workflows together - from a shared plan, with shared memory, backed by enterprise-grade governance.",,,,North America,,,,USD,United States,https://www.asana.com,,"633 FOLSOM STREET,SUITE 100, SAN FRANCISCO, California, 94107, United States",2020,1698857425.00
TEAM,Atlassian Corporation,Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/team,2026-06-17,"Atlassian unleashes the potential of every team. A recognized leader in software development, work management, and enterprise service management software, Atlassian enables enterprises to connect their business and technology teams with an AI-powered system of work that unlocks productivity at scale. Atlassian's collaboration software powers over 85% of the Fortune 500 and 350,000+ customers worldwide - including NASA, Rivian, Deutsche Bank, United Airlines, and Bosch - who rely on our solutions to drive work forward.",,,,Australia and South Pacific,,,,USD,Australia,https://www.atlassian.com,,"350 BUSH STREET,FLOOR 13, SAN FRANCISCO, 94104, Australia",2015,22318883463.00
U,Unity Software Inc.,Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/u,2026-06-17,"Unity [NYSE: U] offers a suite of tools to develop, deploy, and grow games and interactive experiences across all major platforms from mobile, PC, and console, to extended reality. For more information, visit Unity.com.",,,,North America,,,,USD,United States,https://www.unity.com,,"116 NEW MONTGOMERY STREET, SAN FRANCISCO, California, 94105-3607, United States",2020,12249172016.00
DKNG,DraftKings Inc.,Consumer Discretionary,Services-Misc. Amusement & Recreation,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/dkng,2026-06-17,"DraftKings Inc. is a digital sports and gaming company created to be the Ultimate Host and fuel the competitive spirit of sports fans with platforms that range across daily fantasy, regulated gaming, prediction markets and digital media. Headquartered in Boston and launched in 2012 by Jason Robins, Matt Kalish and Paul Liberman, DraftKings is the only U.S.-based vertically integrated sports betting operator. DraftKings' mission is to make life more exciting by responsibly creating the world's favorite real-money games, betting experiences and event contracts trading. DraftKings Sportsbook is live with mobile and/or retail sports betting operations pursuant to regulations in 30 states, Washington, D.C., Puerto Rico, and Ontario, Canada. The Company operates iGaming pursuant to regulations in five states and in Ontario, Canada under its DraftKings brand and pursuant to regulations in four states and in Ontario, Canada, under its Golden Nugget Online Gaming brand.",,,,North America,,,,USD,United States,https://www.draftkings.com,,"222 BERKELEY STREET,5TH FLOOR, BOSTON, Massachusetts, 02116, United States",2019,14144632573.00
PENN,"PENN Entertainment, Inc.",Consumer Discretionary,Hotels/Resorts,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/penn,2026-06-17,"PENN Entertainment, Inc., together with its subsidiaries ('PENN,' or the 'Company,' 'we,' 'our,' or 'us'), operates in 27 jurisdictions throughout North America, with a broadly diversified portfolio of casinos, racetracks, and online sports betting and iCasino offerings. PENN's focus is on organic cross-sell opportunities, reinforced by its market-leading retail casinos, sports media assets and technology, including a proprietary state-of-the-art, fully integrated digital sports betting and iCasino platform, and an in-house iCasino content studio. The Company's portfolio is further bolstered by its industry-leading PENN Play customer loyalty program, offering its approximately 34 million members a unique set of rewards and experiences.",,,,North America,,,,USD,United States,https://www.pennentertainment.com,,"825 BERKSHIRE BLVD.,SUITE 200, WYOMISSING, Pennsylvania, 19610, United States",1994,2926485307.00
RSI,"Rush Street Interactive, Inc.",Consumer Discretionary,Services-Misc. Amusement & Recreation,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/rsi,2026-06-17,"RSI is a trusted online gaming and sports entertainment company focused on markets in the United States, Canada and Latin America. Through its brands, BetRivers, PlaySugarHouse and RushBet, RSI was an early entrant in many regulated jurisdictions. It currently offers real-money mobile and online operations in fifteen U.S. states: New Jersey, Pennsylvania, Indiana, Colorado, Illinois, Iowa, Michigan, Virginia, West Virginia, Arizona, New York, Louisiana, Maryland, Ohio and Delaware, as well as in the regulated international markets of Colombia, Ontario (Canada ), Mexico and Peru. RSI offers, through its proprietary online gaming platform, some of the most popular online casino games and sports betting options in the United States.",,,,North America,,,,USD,United States,https://www.rushstreetinteractive.com,,"900 N. MICHIGAN AVENUE,SUITE 950, CHICAGO, Illinois, 60611, United States",2020,6753769404.00
SE,Sea Limited,Consumer Discretionary,Other Consumer Services,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/se,2026-06-17,"Sea Limited (NYSE: SE) is a global technology company founded in Singapore in 2009. Its mission is to better the lives of consumers and small businesses with technology. Sea operates three core businesses across digital entertainment, e-commerce, as well as digital financial services, known as Garena, Shopee and Monee, respectively. Garena is a leading global online games developer and publisher. Shopee is the largest e-commerce platform in Southeast Asia and Taiwan and is a leading e-commerce platform in Brazil. Monee is a leading digital financial services provider in Southeast Asia with a growing presence in Latin America.",,,,North America,,,,USD,United States,https://www.sea.com,,"1 FUSIONOPOLIS PLACE,#17-10,GALAXIS, SG, 138522, Singapore",2017,53169781355.00
